name,rating,total_reviews,category,review,address,lat,lon,geocode_confidence,found_address
Phở Mong 24H- Phở cổ Việt Nam - Phòng thoáng mát,4.7,501,Nhà hàng phở,,242 Khánh Hội,10.7590567,106.6988864,1.0,"242, Khánh Hội, Ho Chi Minh City, HC, Vietnam"
Hàng Dương Quán Quận 1,4.5,623,Nhà hàng,"Quán ăn ngon, view đẹp, nhân viên nhiệt tình.",32-34 Ngô Đức Kế,10.773851909363788,106.70574269708725,0.5,"32-34, Ngo Duc Ke Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
Mỳ Quảng Bà Mua Chi Nhánh Quận 1,4.6,391,Quán mì,"Món ăn của quán ngon, nhân viên nhiệt tình, 10 điểm cho.",Hẻm 60A Lê Thị Riêng,10.781971,106.693081,0.5,"Ho Chi Minh City, HC, Vietnam"
Cơm Niêu Chú Chen - Quận 1,4.8,309,Nhà hàng cơm,"Cơm ngon, không gian quán đẹp, sạch sẽ, các bạn nhân viên dễ thương.",283 Nguyễn Trãi,10.7562568,106.6761611,1.0,"283, Đường Nguyễn Trãi, Ho Chi Minh City, HC 72760, Vietnam"
Ăn Cơm Uống Nước - Thai Bistro & Coffee,4.4,932,Món ăn Thái Lan,"Quán dễ thương, đồ ăn ngon, nhân viên đẹp trai.",63/18 Pasteur,10.775646153355105,106.70043655277055,0.5,"Pasteur Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
QUÁN ĂN CÔ NĂM,4.9,25,Quán ăn nhỏ,"Quán làm ngon, xin thêm sate hay rau đều cho đủ.",212B/E19 Nguyễn Trãi,10.753122,106.651328,0.5,"Nguyễn Trãi, Ho Chi Minh City, HC, Vietnam"
DÊ CHÚ THÒONG | DÊ NGON CỐNG QUỲNH | DÊ NGON QUẬN 1,5.0,48,Nhà hàng,"Món ăn ngon, nhân viên nhiệt tình, không gian quán rất đẹp.",102 Cống Quỳnh,10.7650428,106.6912251,0.95,"Green Suites Hotel, 102/1, Cong Quynh Street, Ho Chi Minh City, HC 70200, Vietnam"
Bếp Nhà Lục Tỉnh,4.0,1769,Món ăn Việt Nam,"Cảnh trí quán đẹp, nhân viên quá sức nhiệt tình, đồ ăn thì khỏi phải bàn.",37 Nam Kỳ Khởi Nghĩa,10.7695553,106.70177,1.0,"37, Nam Kỳ Khởi Nghĩa, Ho Chi Minh City, HC, Vietnam"
Quán ăn ngon Sài Gòn,4.0,965,Nhà hàng,"Quán đẹp, nước và món ăn vừa vị.",138 Nam Kỳ Khởi Nghĩa,10.7775622,106.69754019924534,1.0,"Quán Ngon 138, 138, Nam Kỳ Khởi Nghĩa, Saigon, Ho Chi Minh City, HC 71006, Vietnam"
Trần Ký Mì Gia | Tiệm Mì Quận 1 | Mì Người Hoa Quận 1,4.7,86,Món ăn Trung Quốc,Tiệm mì người hoa quận 1 - mì tươi.,127 Ký Con,10.7673804,106.6982687,1.0,"127, Đường Ký Con, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Vee Ayy,4.3,989,Nhà hàng,"Quán xinh, nhân viên lịch sự, được huấn luyện nhiều thứ nhỏ nhặt.",345/84 Trần Hưng Đạo,10.7519234,106.6615874,0.95,"345, Tran Hung Dao Street, Cholon, Ho Chi Minh City, 73000, Vietnam"
Poke Saigon,4.8,2321,Món ăn Hawai,"Nói chung là đa dạng hơn mình từng tưởng, vừa ngon miệng vừa tươi.","Second floor, 42 Nguyễn Huệ",10.7740557,106.7041347,1.0,"Cà Phê Boo, 42, Nguyen Hue Boulevard, Saigon, Ho Chi Minh City, 80000, Vietnam"
Morico Lê Lợi,4.6,2719,Món ăn Nhật Bản,"Không gian quán rộng rãi sang trọng, thức ăn ngon, được nêm nếm vừa phải.",30 Lê Lợi,10.862366,106.609528,0.5,"30, Lê Lợi, Ho Chi Minh City, HC, Vietnam"
QUÁN ĂN NGON - Nguyên Sinh Bistro - est. 1942,4.9,2863,Nhà hàng,"Quán không gian đẹp, đồ ăn có cả chay và mặn đều.",141 Trần Đình Xu,10.761662,106.68966,1.0,"141, Trần Ðình Xu, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Mì Ý Double B,4.3,2281,Món ăn Ý,"Quán nằm trong hẻm, không gian hơi nhỏ Các món ngon, vừa miệng.",TK40/24 Trần Hưng Đạo,10.7677119,106.6949723,0.5,"24, Đường Trần Hưng Đạo, Ho Chi Minh City, HC, Vietnam"
Bún Thịt Nướng Chị Tuyền,4.4,560,Nhà hàng,"Quán hơi chật xíu nhưng giá cả vừa phải và phần ăn khá no, nhiều rau thịt.",175c Cô Giang,10.79634,106.683637,0.5,"175c, Cô Giang, Ho Chi Minh City, HC, Vietnam"
"Hủ tiếu Sa Đéc & Bánh tằm - DÌ NĂM SA ĐÉC - 166 Bùi Thị Xuân, Quận 1",4.2,596,Nhà hàng,"Bánh tằm ngon, nước mắm vừa phải, không quá mặn hay quá ngọt.",166 Bùi Thị Xuân,10.7955602,106.6640032,1.0,"166, Bùi Thị Xuân, Ho Chi Minh City, HC, Vietnam"
Gánh - Truly Vietnamese Cuisine,4.5,1944,Nhà hàng,"Mình gọi món chay, menu không đa dạng lắm nhưng vị khá vừa ăn.",91 Hai Bà Trưng,10.7771641,106.7043101,1.0,"Nhà Hàng Gánh, 91, Hai Ba Trung Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
Chi Rứa Quán | Nhà Hàng Huế Quận 1,4.1,305,Nhà hàng,"Quán nhỏ bày trí đệp, nhân viên ca mình ăn nhiệt tình thân thiện.",15/29 Nguyễn Thị Minh Khai,10.7830472,106.6982373,0.5,"29, Nguyễn Thị Minh Khai, Ho Chi Minh City, HC, Vietnam"
Quán Bụi Original,4.2,3672,Món ăn Việt Nam,Điểm trừ là quán đông nên ra món hơi chậm đặc biệt những món kho.,19 Ngô Văn Năm,10.780697417344657,106.7066163851968,0.5,"19, Ngô Văn Năm, Saigon, Ho Chi Minh City, 71006, Vietnam"
Phở Ông Cát Gia Truyền Since 1988,4.6,496,Phở,Nước dùng hơi ngọt so với khẩu vị của mình (miền Bắc).,201 Phạm Ngũ Lão,10.7687106,106.6933954,1.0,"201, Đường Phạm Ngũ Lão, Ho Chi Minh City, HC, Vietnam"
NHÀ HÀNG NGON,4.0,10842,Món ăn Việt Nam,"Quán đẹp, sạch sẽ, sang trọng, nhân viên vui vẻ, nhiều món ngon.",160 Pasteur,10.7773442,106.6996559276771,1.0,"Nhà hàng Ngon, 160, Pasteur Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
Dì Mai Vietnamese Restaurant - Bến Thành,4.4,1559,Món ăn Việt Nam,"Quán ăn ngon có cả đồ chay và mặn, mình gọi cho 3 người ăn đều hài lòng.",136 Lê Thị Hồng Gấm,10.768902,106.697578,0.5,"136, Lê Thị Hồng Gấm, Ho Chi Minh City, HC, Vietnam"
Phở Phú Vương,4.3,2781,Phở,Quán ngon đồ ăn chất lượng mình là khách ruột chỗ này.,120 Nguyễn Thái Bình,10.7683485,106.6986878,1.0,"Pho Phu Vuong, 120, Nguyen Thai Binh Street, Ho Chi Minh City, HC 71010, Vietnam"
Bornga Ly Tu Trong,4.2,1264,Món thịt nướng Triều Tiên,Các món ba chỉ hay thịt bò nướng thì ở đâu cũng như nhau.,45 Lý Tự Trọng,10.7773522,106.7004386,1.0,"45, Lý Tự Trọng, Ho Chi Minh City, HC, Vietnam"
HỦ TÍU CHÚ THÀNH | Hủ Tíu Ngon Quận 1 | Hủ Tíu Chú Thành Quận 1 |,4.7,208,Nhà hàng,Mình nghĩ để khách ngồi chung khu vực nấu nướng sẽ rất hầm và bám mùi.,61 Phó Đức Chính,10.7695763,106.6998304,1.0,"61, Đường Phó Đức Chính, Ho Chi Minh City, HC, Vietnam"
Quán Nam Giao,4.1,1044,Món ăn Việt Nam,"Quán nằm trong hẻm nhỏ gần chợ Bến Thành, khách du lịch tấp nập.",136/15 Lê Thánh Tôn,10.777234,106.701798,0.5,"15, Lê Thánh Tôn, Saigon, Ho Chi Minh City, HC 71006, Vietnam"
Bún Chả Hà Nội 26,4.3,1051,Món ăn Việt Nam,"Quán hơi nhỏ nhưng đồ ăn ngon, nhất là chả giò vừa.",8A/9C2 Thái Văn Lung,10.7798254,106.704975,0.95,"GIFUYA Japanese Izakaya Restaurant, 8A/A7, Thai Van Lung Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
Asiana Food Town (Chợ Ẩm Thực Dưới Lòng Đất),4.2,2612,Khu ăn uống,"Mình gọi mì sườn Hong Kong nước dùng khá nhạt, nhưng sườn mềm, giá 80k.","Khu B công viên 23, 4 Phạm Ngũ Lão",10.825479,106.680691,0.45,"4, Phạm Ngũ Lão, Ho Chi Minh City, HC, Vietnam"
TukTuk Thai Bistro,4.5,2107,Món ăn Thái Lan,"Món ăn ngon, phong cách quán đẹp Delicious meal with atmosphere luxurious.",38 Lý Tự Trọng,10.77734,106.700248,1.0,"Nhà Hàng Hương Lài, 38, Ly Tu Trong Street, Saigon, Ho Chi Minh City, 71006, Vietnam"
Cháo sườn chú Chen,4.2,973,Món ăn Đài Loan,"Đồ ăn ngon, lên món nhanh nhân viên hỗ trợ nhiệt tình vui vẽ hiếu khách.",281 Nguyễn Trãi,10.7629712,106.6867842,1.0,"281, Nguyễn Trãi, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Phố 79 (chi nhánh 1),4.2,608,Nhà hàng,"Nhân viên mặc đồ đẹp, không gian sang trọng, nhạc thư giãn.",120 Sương Nguyệt Anh,10.771887,106.689061,0.5,"120, Sương Nguyệt Anh, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng RIVIA,4.2,694,Món ăn Việt Nam,"Đồ ăn bình thường, vị trí đẹp, đậu đc xe oto.",18 Nguyễn Cư Trinh,10.762668,106.687175,0.5,"18, Nguyễn Cư Trinh, Ho Chi Minh City, HC, Vietnam"
Quán ăn gia đình Gà Lên Mâm Mai Phai,4.2,310,Món ăn Việt Nam,Có thể đặt trước món ăn ngoài menu nếu khách hàng yêu cầu.,150/56 Nguyễn Trãi,10.7591407,106.6830246,0.5,"56, Nguyễn Trãi, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Thanh Bình,4.2,164,Nhà hàng,Bánh tằm mềm vừa kèm vị nước dừa béo và nước mắm ngọt nhẹ nhàng.,140 Lê Thánh Tôn,10.7736273,106.6983861,1.0,"140, Lê Thánh Tôn, Ho Chi Minh City, HC, Vietnam"
Quán Ụt Ụt Võ Văn Kiệt,4.4,5774,Món ăn Mỹ,"Quán xinh, ngon, nhân viên nhiệt tình, cute, đủ wow rồi.",168 Võ Văn Kiệt,10.74801,106.657909,0.5,"168, Võ Văn Kiệt, Ho Chi Minh City, HC, Vietnam"
Matsuri Japanese Restaurant - Nguyễn Huệ,4.8,486,Nhà hàng,Quán đồ ăn rất.,3 Nguyễn Huệ,10.7734608993639,106.70407803768192,0.5,"3, Nguyen Hue Boulevard, Saigon, Ho Chi Minh City, 71006, Vietnam"
Cơm Tấm Mộc,3.7,1817,Món ăn Việt Nam,Quán nhỏ nên khách đi nhóm đông sẽ phải chờ hoặc ngồi tách bàn.,85 Lý Tự Trọng,10.7745667,106.6978431,1.0,"85, Lý Tự Trọng, Ho Chi Minh City, HC, Vietnam"
Phở Hùng,4.3,4058,Phở,"Quán ăn ngon, nước phở đậm đà, ngay mặt tiền đường Nguyễn Trãi.",241 - 243 Nguyễn Trãi,10.764853,106.6876056,0.9,"Quán Phở Hùng, 241-243, Nguyen Trai Street, Ho Chi Minh City, HC 70200, Vietnam"
Nhà hàng Tân Hải Vân,4.3,3200,Nhà hàng Trung Quốc,Quán ăn ngon đồ ăn ra vừa nhanh với bày trí đẹp đẽ nên.,152 Nguyễn Trãi,10.7656754,106.6878508,1.0,"152, Nguyễn Trãi, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Đoàn Viên,4.0,1126,Nhà hàng,"Quán đc trang trí bằng tranh tường đẹp mắt, đồ ăn khá.",6 Huyền Trân Công Chúa,10.776084,106.694568,0.5,"6, Huyền Trân Công Chúa, Ho Chi Minh City, HC, Vietnam"
Đỉnh Bread & Tea | Bánh Mì Ngon Quận 1,5.0,7,Quán ăn nhỏ,,170 Trần Hưng Đạo,10.7523937,106.665896,1.0,"170, Đường Trần Hưng Đạo, Ho Chi Minh City, HC 73000, Vietnam"
Nhà hàng Dìn Ký Nguyễn Trãi,3.9,2284,Nhà hàng,"Không gian quán, đồ ăn, thái độ nhân viên đều rất tốt.",137c Nguyễn Trãi,10.7691704,106.6906551370408,0.95,"Trường Mầm non Tuổi Thơ, 137A, Nguyen Trai Street, Ho Chi Minh City, HC 70200, Vietnam"
MamaPho - The Home of Pho Lê Thánh Tôn,4.3,1058,Phở,1 quán phở được trang trí vả vệ sinh tốt đến bất ngờ.,134 Lê Thánh Tôn,10.7738073,106.6986529,1.0,"134, Lê Thánh Tôn, Ho Chi Minh City, HC, Vietnam"
San Fu Lou Restaurant AB Tower,4.3,2219,Món ăn Quảng Đông,"View quán xịn nha, đồ ăn thì vừa miệng và đậm vị nữa, khá hợp vs mình.","Tòa nhà AB Tower, 76A Lê Lai",10.770926,106.694698,0.855,"76, Lê Lai, Ho Chi Minh City, HC 71009, Vietnam"
Bún Thịt Nướng Chả Giò - Nguyễn Trung Trực,4.5,1247,Gian hàng rong,. . . nướng chả giò nói chung tổng quan khá ổn về giá cả và độ ngon.,1 Nguyễn Trung Trực,10.775039,106.6977604,0.5,"Vy Da Backpackers Hostel, 33/1, Nguyen Trung Truc Street, Ho Chi Minh City, HC 71009, Vietnam"
Chilli Thai,4.2,1706,Món ăn Thái Lan,Quán đồ ăn ngon phần vừa đủ ko bị ít.,93 Lý Tự Trọng,10.7744943,106.6975843,1.0,"93, Lý Tự Trọng, Ho Chi Minh City, HC, Vietnam"
Bơ by Butterman,4.7,335,Tiệm bánh,"Bánh ngon xinh mà rẻ nhắm, khôgn gian quán decor cũng cực xinh xắn.",67 Lê Thị Riêng,10.8721278,106.6546152,1.0,"67, Lê Thị Riêng, Ho Chi Minh City, HC, Vietnam"
Ẩm Thực Quê Nhà Quận 3,4.0,2278,Món ăn Việt Nam,"Quán đẹp, giá cũng đẹp Heo tộc nướng da giòn: 299. 000.",28 Phạm Ngọc Thạch,10.7846135,106.6941283,1.0,"28, Pham Ngoc Thach Street, Ho Chi Minh City, HC 71006, Vietnam"
Tiệm Ăn Siam,4.0,434,Món ăn Thái Lan,"Bún thái giá 59k đầy đủ đồ ăn, chất lượng ăn được ko.",132 Cao Thắng,10.7739094,106.677663,1.0,"132, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Hương Giang,4.4,194,Món ăn Việt Nam,Cuộn ít rau kẹp thêm vả khế chua và thịt luộc chấm vào nhức nak lun ah.,129 Lý Chính Thắng,10.7869865,106.684747,1.0,"129, Đường Lý Chính Thắng, Ho Chi Minh City, HC, Vietnam"
A Mà Kitchen,4.3,2668,Nhà hàng,Decord thì đẹp nhưng bố trí bàn ăn sát nhau quá!,62 Võ Văn Tần,10.773143,106.687137,1.0,"62, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Lẩu Gà Lá É Phú Yên Hội Ngộ,4.3,1032,Quán ăn nhỏ,Đây là quán mình đem lại cho mình rất nhiều kỉ niệm đẹp và thân thương.,716b Trường Sa,10.793478,106.659259,0.5,"716b, Trường Sa, Ho Chi Minh City, HC, Vietnam"
Hanuri Korean Fast Food,4.3,2128,Món ăn Hàn Quốc,"Quán đông do giá món rất thấp từ 30-60k/món, topping thì 5-10k.",531 Điện Biên Phủ,10.798521384124388,106.70503882968868,0.5,"531, Điện Biên Phủ, Gia Dinh, Ho Chi Minh City, 72200, Vietnam"
Quán Ốc Chị Hồng,4.4,213,Quán ăn nhỏ,"Cô chủ quán là cô Hồng trực tiếp nấu món, nêm nếm vừa vị với bọn mình.","Phường Nhiêu Lộc, 210/15 Cách Mạng Tháng Tám",10.786951,106.664649,0.5,"Cách Mạng Tháng Tám, Ho Chi Minh City, HC, Vietnam"
"Nhà Hàng Thái, Quán Ăn Thái, Đồ Ăn Thái Lan - Thai Market Restaurant - Cao Thắng",4.7,1943,Món ăn Thái Lan,"Quán có không gian đẹp, thức ăn vừa miệng, đậm chất thái, giá hợp lý.",95 Cao Thắng,10.7719064,106.6799696,1.0,"95, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Quán Ăn Vặt Hẻm 16 (Nguyễn Thiện Thuật),4.6,85,Quán ăn nhỏ,Nằm trong con hẻm nhưng hữu xạ tự nhiên hương nên quán khá đông khách.,16/73a Đ. Nguyễn Thiện Thuật,10.8053984,106.6992658,0.95,"Tiệm Làm Tóc Chuyên Tóc Nữ, 16, Nguyễn Thiện Thuật, Ho Chi Minh City, 72317, Vietnam"
Gánh - Truly Vietnamese Cuisine,4.8,967,Nhà hàng,"Chén nước mắm chấm kèm của quán ngon, đậm đà nhưng không bị gắt.",58/4 Phạm Ngọc Thạch,10.7813773,106.6974479,0.5,"4, Phạm Ngọc Thạch, Ho Chi Minh City, HC 71006, Vietnam"
Lil' Sago - Hotpot & more,4.4,769,Món ăn Việt Nam,"Quán không khí khá đẹp, đồ ăn nhiều và.",299 Võ Văn Tần,10.7716103,106.6857069,1.0,"299, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Hanuri - Quán ăn Hàn Quốc - Nguyễn Đình Chiểu,4.2,3107,Món ăn Hàn Quốc,Quán đẹp đông khách đồ ăn ngon còn no nữa mà giá cả hssv.,284A Nguyễn Đình Chiểu,10.7756575,106.6872429,0.95,"Hanuri, 284, Nguyễn Đình Chiểu, Ho Chi Minh City, HC 70001, Vietnam"
Cơm quê Mười Khó,3.8,1646,Nhà hàng,Cảm ơn quán đã mang đến trải nghiệm ăn uống tốt.,27 Trần Quốc Thảo,10.7829547,106.6865745,1.0,"27, Trần Quốc Thảo, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Khoái,4.5,1746,Món ăn Việt Nam,Quán ăn sạch sẽ đẹp món ăn ngon nhân viên nhiệt tình.,16 Lê Quý Đôn,10.7797828,106.6925038,1.0,"16, Lê Quý Đôn, Ho Chi Minh City, HC, Vietnam"
Tám Riêu - Lý Chính Thắng,4.8,1045,Nhà hàng,Quán.,140a Lý Chính Thắng,10.7866023,106.6846638,0.95,"140, Đường Lý Chính Thắng, Ho Chi Minh City, HC, Vietnam"
No.96 Món Ngon Hà Nội,4.5,208,Nhà hàng,"Quán đúng tiêu chuẩn các món ăn nhậu, rất vừa vị mình.",117 Võ Văn Tần,10.7758114,106.6896152,1.0,"117, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Phố 79,4.3,279,Nhà hàng,Quán ăn khá ngon tuy nhiên không giành cho số đông thực khách.,5 Phạm Ngọc Thạch,10.7814676,106.6971785,0.75,"5, Phạm Ngọc Thạch, Saigon, Ho Chi Minh City, 71006, Vietnam"
Nhà Hàng Thuần Chay BÀ XÃ - CN Trương Định - Vegan Restaurant,4.4,998,Món chay,"Nêm nếm vừa ăn, đồ ăn vừa miệng, trang trí đẹp.",107K Trương Định,10.7783238,106.688473,0.95,"Apartment 107, 107, Trương Định, Ho Chi Minh City, HC 70001, Vietnam"
Chảo Bánh Mì restaurant,3.8,713,Nhà hàng,"1 phần ăn vừa đủ no, kèm bánh mì tươi nóng giòn và khoai tây chiên.",31 Trần Quang Diệu,10.785237,106.6784356,1.0,"31, Trần Quang Diệu, Ho Chi Minh City, HC, Vietnam"
BÒ TƠ QUÁN MỘC 486 Nguyễn Thị Minh Khai,4.9,4420,Nhà hàng,"Quán đẹp, đồ ăn ngon, nhân viên nhiệt tình.",486 Nguyễn Thị Minh Khai,10.785492887644889,106.70055148216682,0.5,"486, Nguyen Thi Minh Khai, Saigon, Ho Chi Minh City, 71006, Vietnam"
Bánh tráng trộn chú Viên,4.1,666,Quán ăn nhỏ,"Bánh đóng gói kĩ càng Nước sốt ngon, đậm vị Chủ quán thân thiện.",38 Đường Nguyễn Thượng Hiền,10.813641,106.684789,0.5,"38, Đường Nguyễn Thượng Hiền, Ho Chi Minh City, HC, Vietnam"
Phở NHON - Phở Bò Úc | Phở Gà Ta | Phở Ngon Quận 3 | Phở NHON Sài Gòn,4.9,504,Phở,"Quán có đầy đủ sườn, đuôi, nạm, gầu, gân, tái, tái băm, bò viên.",52 Nguyễn Thông,10.7810965,106.6797842,1.0,"52, Nguyễn Thông, Ho Chi Minh City, HC, Vietnam"
Cơm nhà Tú,4.4,745,Món ăn Việt Nam,"Decor quán đẹp, thức ăn việt nam đa dạng, các bạn phục vụ dễ thương.",129/4 Võ Văn Tần,10.7815284,106.6948896,0.5,"4, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Lẩu Cá Kèo Bà Huyện,4.1,3214,Món ăn Việt Nam,"Nhìn chung quán ăn ổn, giá tầm trung, đề xuất cực mạnh món lẩu Thái nha.",87 Bà Huyện Thanh Quan,10.778294,106.6868159,1.0,"87, Bà Huyện Thanh Quan, Ho Chi Minh City, HC, Vietnam"
Pasta Paradise NTMK,4.2,1353,Món ăn Ý,- Đồ ăn : các loại mì sốt kem ở quán tương đối.,242 Nguyễn Thị Minh Khai,10.7741769,106.6898914,1.0,"242, Nguyễn Thị Minh Khai, Ho Chi Minh City, HC, Vietnam"
Gà Cơ Bắp 1 - Chuyên các món gà ta,4.3,1568,Món gà,"Món ăn ở đây làm ngon,.",171 B Đ. Trần Văn Đang,10.78265,106.679461,0.5,"171 b, Đường Trần Văn Đang, Ho Chi Minh City, HC, Vietnam"
BROS KOREA,4.9,44179,Món thịt nướng Triều Tiên,"Quán đẹp, đồ ăn ngon, nhân viên thân thiện, nhiệt tình.",47 Nguyễn Thị Diệu,10.774662,106.687505,0.5,"47, Nguyễn Thị Diệu, Ho Chi Minh City, HC, Vietnam"
Nhà Hàng Sài Gòn 3,4.2,1492,Nhà hàng,"Quán đồ ăn ngon, nêm vừa miệng, có nhiều món Hoa đặc trưng.",9A Tú Xương,10.77892,106.684561,0.5,"9a, Tú Xương, Ho Chi Minh City, HC, Vietnam"
Quán bún mọc Ròm Mập,4.1,496,Quán mì,"Ngoài bún mọc, quán còn bán bún bò, bánh canh, nui nữa.",457 Võ Văn Tần,10.769376,106.683594,0.5,"457, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
La Maison Wine Dining,4.5,460,Món ăn Pháp,"Mình order 3 món đều rất ngon, nhân viên nhiệt tình, dễ thương.",201b Nam Kỳ Khởi Nghĩa,10.7872958,106.68632455,0.95,"Tòa Nhà Bernard, 201, Nam Kỳ Khởi Nghĩa, Ho Chi Minh City, HC 70150, Vietnam"
Én Restaurant & Event Space,4.3,1431,Nhà hàng,"Mình thích món soup, lẩu đoàn viên, tráng miệng, các món còn lại thì ổn.","Robot Tower, 308C Điện Biên Phủ",10.7736145,106.6800569,0.855,"308, Điện Biên Phủ, Ho Chi Minh City, HC, Vietnam"
CHAY GARDEN Võ Văn Tần,4.7,1945,Đồ chay,"Quán đẹp, đồ ăn ngon, phụ vụ tận tình chu đáo.",52 Võ Văn Tần,10.7775639,106.6911926,1.0,"52, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Cơm Niêu Sài Gòn,4.2,3401,Nhà hàng,"Không gian quán tương đối OK, có live music cho khách vừa ăn vừa nghe.",27 Tú Xương,10.7804812,106.6861558,1.0,"27, Tú Xương, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Việt Phố,4.2,3559,Món ăn Việt Nam,"Quán ngon, tiếp viên xinh đẹp, lịch sự.",Lê Quý Đôn,10.791831,106.67984,1.0,"Lê Quý Ðôn, Ho Chi Minh City, HC, Vietnam"
Bún Riêu Nhà,4.5,1643,Quán mì,"Các món của quán đều ngon nha, bún riêu, bánh đa cua, bún riêu, cuốn, chè.",63B Trần Quốc Thảo,10.7830388,106.686482,0.95,"63, Trần Quốc Thảo, Ho Chi Minh City, HC, Vietnam"
Stix,4.2,758,Nhà hàng,"Chất lượng dịch vụ tốt, món ăn ngon, nhân viên nhanh nhẹn đáng yêu.",174A Nguyễn Đình Chiểu,10.7767773,106.6885002,0.95,"174, Nguyễn Đình Chiểu, Ho Chi Minh City, HC, Vietnam"
Cơm Niêu Sài Gòn,4.3,2067,Món ăn Việt Nam,"Quán sang trọng, bày trí đẹp, nêm nếm rất ngon, vừa miệng.",59 Hồ Xuân Hương,10.775266,106.686371,0.5,"59, Hồ Xuân Hương, Ho Chi Minh City, HC, Vietnam"
Ashima Tú Xương,4.5,1263,Nhà hàng,"Không gian quán yên tĩnh, phù hợp cho cả gia đình lẫn các cặp đôi.",11a Tú Xương,10.8402931,106.772104,0.95,"Trường Tiểu học Inspire - Khai Nguyên - Cơ sở Tú Xương - TP. Thủ Đức, 11, Đường Tú Xương, Khu phố 10, Ho Chi Minh City, HC 71211, Vietnam"
Quán Ăn Gia Đình,3.8,70,Nhà hàng,"Chỗ để xe an toàn, vị trí gần quận 1, quận 3 và Phú Nhuận.",76 Phạm Ngọc Thạch,10.783261,106.69528,0.5,"76, Phạm Ngọc Thạch, Saigon, Ho Chi Minh City, HC 71006, Vietnam"
Quán Bột Chiên 881 - Hoàng Sa,3.7,246,Quán ăn nhỏ,"Ngon, 20k/phần, muỗng nĩa rữa không kỹ nên còn dầu nhớt bám.",881 Hoàng Sa,10.7850242,106.6762172,1.0,"881, Hoàng Sa, Ho Chi Minh City, HC, Vietnam"
Yakiniku Yazawa Saigon,4.8,512,Món nướng Yakiniku,"Đồ ăn tươi ngon, tất cả thịt bò được sử dụng đều là bò Wagyu A5.",219 Điện Biên Phủ,10.7737405,106.6802057,1.0,"219, Điện Biên Phủ, Ho Chi Minh City, HC, Vietnam"
TÀU THỐ QUÁN| TÀU THỐ NGON QUẬN 3 | TÀU THỐ TRƯỜNG SA,5.0,9,Bữa nửa buổi,Quán khá dễ thương.,788 Trường Sa,10.7887976,106.6822487,1.0,"788, Trường Sa, Ho Chi Minh City, HC, Vietnam"
Nhà hàng Hoàng Ty,4.1,2369,Món ăn Việt Nam,Hôm qua lần đầu mình ghé quán đồ ăn ngon nhé mn. mình gọi tầm 5 món.,72 Võ Văn Tần,10.7770387,106.6907112,1.0,"72, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Quán Hủ Tiếu Nam Vang Ba Hoàng,3.9,367,Quán ăn nhỏ,Không gian quán dù nằm gần đường nhưng khá yên tĩnh và nhẹ nhàng.,56 Võ Văn Tần,10.7774588,106.6910963,1.0,"56, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
Kobe Teppanyaki,4.5,637,Món ăn Nhật Bản,"Mình chọn set bò A5 và set salmon, đủ các món từ khai vị đến tráng miệng.",13A Tú Xương,10.7821212,106.687803,0.95,"13, Đường Tú Xương, Ho Chi Minh City, HC, Vietnam"
Bột Chiên Đạt Thành,4.2,1391,Quán ăn nhỏ,"Quán khá nổi tiếng nên đông khách lắm, giá khá ok và đồ ăn ngon.",277 Võ Văn Tần,10.7715267,106.6856244,1.0,"277, Võ Văn Tần, Ho Chi Minh City, HC, Vietnam"
YE SO BAN,4.6,817,Nhà hàng,Không ấy mình bỏ món đó để tăng chất lượng đồ ăn được không?,"Tầng Trệt, 19A Cao Thắng",10.7691346,106.6831792,0.95,"19, Cao Thắng, Ho Chi Minh City, HC, Vietnam"
Chả Cá Đế Vương,4.9,5434,Nhà hàng món cá,"Quán đồ ăn ngon, nếu được ngồi gần cửa sổ thì view thành phố rất đẹp!",16 Đ. Kỳ Đồng,10.782805,106.681482,0.2835,"16, Hẻm 20 Đường Kỳ Ðồng, Ho Chi Minh City, HC, Vietnam"
